Company Name,long,lat,Supermarket_within_5_miles,Location Employee Size Actual,Location Sales Volume Actual,Status,Year
Circle Convenience Store,-74.2518051,40.7149847,26,1,243000.0,Open,2020
Coco Market,-74.1051158,40.6837744,18,1,231000.0,Open,2020
Country Conv Store,-74.2957488,41.0068375,9,1,208000.0,Open,2020
Country Farm,-75.0313837,39.8493159,21,1,222000.0,Open,2020
Country Farm Store,-74.4373357,40.6862326,10,2,481000.0,Open,2020
Cove,-74.023076,40.207316999999996,8,2,458000.0,Open,2020
Deli Grocery,-74.0266843,40.776089,55,2,461000.0,Open,2020
Dollar Produce,-74.8740131,39.014113200000004,8,2,817000.0,Open,2020
EZ Market & Liquor,-74.087358,40.7207268,32,2,461000.0,Open,2020
Gas Go Inc,-74.9261292,40.5086372,4,1,1010000.0,Open,2020
Gino's Market,-75.1675117,40.6849006,5,1,235000.0,Open,2020
Ionian Petroleum Inc,-74.4145249,40.5070922,22,6,8036000.0,Open,2020
Jerez Mini Market,-73.9596031,40.8136973,59,2,461000.0,Open,2020
Jersey Grocery,-74.0814288,40.7089718,21,1,231000.0,Open,2020
Kilroy's Administrative Office,-74.12771219999999,40.9619393,19,50,12617000.0,Open,2020
Krausers Food Store,-74.7018359,40.781774600000006,4,2,529000.0,Open,2020
KWIK-FILL USA,-74.5304905,40.420195899999996,8,4,5357000.0,Open,2020
LA 37 Grocery Meat,-74.0268679,40.7746487,55,4,922000.0,Open,2020
LA Bodega,-74.03991070000001,40.7580526,55,2,461000.0,Open,2020
LA Dona Grocery & Deli,-74.12329799999999,40.662377899999996,18,2,461000.0,Open,2020
LA Familia Grocery LLC,-74.7392162,40.2075236,8,3,704000.0,Open,2020
Las Palmas,-74.08357190000001,40.712346600000004,21,2,461000.0,Open,2020
Lee Liquor & Grocery Store,-74.0422444,40.7492318,49,4,1333000.0,Open,2020
Lizardo Deli Grocery,-74.2299693,40.7813635,16,2,486000.0,Open,2020
Luciano Mini Market,-74.746431,40.231199,6,3,704000.0,Open,2020
Lupita Groceries,-74.66495069999999,40.3559447,7,2,342000.0,Open,2020
M & S Grocery,-74.7709429,40.1153045,8,2,473000.0,Open,2020
El Guero Svc,-74.44887609999999,40.488217,20,1,229000.0,Open,2020
509 Grove Deli,-74.2131468,40.7398909,26,2,486000.0,Open,2020
A & D Supermarket,-74.0233334,40.780090200000004,55,2,461000.0,Open,2020
A & J Grocery,-74.0115358,40.7869657,59,2,461000.0,Open,2020
A & L Mini Mart,-74.228115,40.763943,16,2,486000.0,Open,2020
Abreu Mini Market,-74.09814140000002,40.690445700000005,21,2,461000.0,Open,2020
Aladin News & Grocery LLC,-74.0786269,40.7189932,32,2,461000.0,Open,2020
Aliah Grocery,-74.0133335,40.7890802,59,2,461000.0,Open,2020
Alimir George Grocery LLC,-74.0696171,40.724608200000006,39,2,461000.0,Open,2020
American Pinoy Food Mart,-73.9960189,40.92749,20,2,505000.0,Open,2020
American Pinoy Food Mart Inc,-74.1031657,40.6933755,18,6,1383000.0,Open,2020
Anderson Grocery Inc,-74.069805,40.7239486,39,3,692000.0,Open,2020
Arb1 Trading Inc,-74.044628,40.720650799999994,48,4,654000.0,Open,2020
Atos Food,-74.2903934,40.8468977,11,2,486000.0,Open,2020
B & A Hoboken Inc,-74.028982,40.7539948,54,6,9085000.0,Open,2020
Bello Grocery Store,-74.0925892,40.6916347,21,2,461000.0,Open,2020
Best Mexican Deli & Grocery,-84.2363036,32.557252899999995,3,1,265000.0,Open,2020
Broad St Food Plaza,-74.1799142,40.723206,22,3,728000.0,Open,2020
Brunswick Mini Market LLC,-74.7544403,40.2333835,6,2,469000.0,Open,2020
Cibao Groceries,-74.4471358,40.4830466,20,3,687000.0,Open,2020
Constansa Supermarket,-74.2761373,40.510676700000005,12,3,576000.0,Open,2020
Consuelo Mini Market,-74.18056440000001,40.928352200000006,18,3,623000.0,Open,2020
Cooke Avenue Convenience,-74.22034000000001,40.577138700000006,18,2,458000.0,Open,2020
Cream Ridge Country Mkt-Lqrs,-74.49693359999999,40.1110591,0,2,579000.0,Open,2020
Cuba Mini Mart,-74.0099396,40.7908033,59,1,231000.0,Open,2020
Daisey's Food Store,-74.2753734,40.5180338,12,4,916000.0,Open,2020
Dariana Grocery,-74.4435635,40.4864773,20,2,458000.0,Open,2020
Desi Corner,-74.5769925,40.327694799999996,8,1,229000.0,Open,2020
Dollar Industry LLC,-74.1723462,40.7361696,17,8,1941000.0,Open,2020
East Orange Supermarket,-74.21100820000001,40.7651806,18,2,486000.0,Open,2020
Eco Hoboken LLC,-74.0300417,40.750203000000006,54,2,461000.0,Open,2020
El Cibao Grocery,-74.18094609999999,40.92378970000001,18,3,623000.0,Open,2020
Espana Grocery,-74.03728309999998,40.760563399999995,55,2,461000.0,Open,2020
Extra Supermarket,-74.01637070000001,40.785410299999995,59,10,2304000.0,Open,2020
F & N Corp LLC,-74.01768929999999,40.7894783,59,1,231000.0,Open,2020
Fine Grocery Store Inc,-74.14688819999999,40.7480858,16,1,231000.0,Open,2020
Francis 2704 Dell Grocery,-74.0360483,40.7625184,55,2,461000.0,Open,2020
Freehold Liquor Convenience,-74.3114589,40.236018,10,3,868000.0,Open,2020
Fruit Grocery My Family,-75.1911648,40.6867825,5,2,469000.0,Open,2020
Gonzaga Grocery,-74.27529799999999,40.5122973,12,2,458000.0,Open,2020
Gutierrez Grocery,-74.18398470000001,40.9167164,18,1,208000.0,Open,2020
H & Y Food Market,-74.01073249999999,40.8316965,48,2,505000.0,Open,2020
H & Y Minimart,-74.199733,40.744964,15,3,728000.0,Open,2020
Hari Mini Store,-74.2176581,40.7877893,18,1,243000.0,Open,2020
Ideal Supermarket & Deli Inc,-74.2683212,40.5201591,12,4,916000.0,Open,2020
J & M Grocery Inc,-74.2094402,40.7373521,15,4,971000.0,Open,2020
J A,-74.74373100000001,40.210932299999996,8,2,469000.0,Open,2020
J M Grocery Store,-74.19080679999999,40.758936299999995,17,2,486000.0,Open,2020
Jacques Grocery,-74.76232409999999,40.233032200000004,6,3,704000.0,Open,2020
Jocelyn's Deli,-74.15625759999999,40.7548943,20,1,231000.0,Open,2020
Jose Supermarket,-74.2146921,40.7107211,24,2,486000.0,Open,2020
Josmary Deli & Grocery,-74.7442453,40.209254200000004,8,5,1173000.0,Open,2020
Jumbo Mini Market,-74.02627120000001,40.7792715,55,2,461000.0,Open,2020
Kelvin Mini MARKET LLC,-74.1245713,40.8703271,29,2,416000.0,Open,2020
Kennedy News,-74.0092963,40.8070454,55,2,461000.0,Open,2020
Kenya Deli Grocery,-74.0713883,40.7194789,32,2,461000.0,Open,2020
Krauzers,-74.2503268,40.7664046,11,3,728000.0,Open,2020
Kristal Grocery & Deli,-74.0104196,40.793420000000005,59,2,461000.0,Open,2020
LA Mia Grocery,-74.0753235,40.7151185,32,1,231000.0,Open,2020
LA Perfecta Supermarket,-74.070299,40.72136629999999,32,2,461000.0,Open,2020
LA Union Grocery,-74.44233840000001,40.487638700000005,20,2,458000.0,Open,2020
Los Precios Supermarket,-74.03070079999999,40.7704643,55,12,2765000.0,Open,2020
Easy Food Market Corp,-74.21581479999999,40.781816600000006,18,2,486000.0,Open,2020
El Yuca,-74.14180309999999,40.7309739,19,1,243000.0,Closed,2020
F & F Deli & Grocery,-74.4413194,40.489624299999996,20,2,458000.0,Closed,2020
Acapulco Grocery & Deli,-74.1144758,40.6680417,18,2,461000.0,Open,2020
Al-Madina Grocery & Fish,-74.1720481,40.91946110000001,20,2,416000.0,Open,2020
Andri Deli Grocery,-74.0134821,40.7806664,59,2,461000.0,Open,2020
Apna Bazar Cash & Carry,-74.3457339,40.5734344,26,22,5036000.0,Open,2020
B & C Foods,-74.6272794,40.2189324,6,8,1876000.0,Open,2020
Bally Grocery Store,-74.1642964,40.911403,20,2,416000.0,Open,2020
Bisono Supermarket,-74.1958975,40.749067100000005,17,4,971000.0,Open,2020
Carteret Grocery,-74.2183338,40.582601600000004,18,2,458000.0,Open,2020
Ciales Grocery Inc,-74.1773864,40.7613969,17,1,243000.0,Open,2020
Cierra Grocery,-74.139663,40.8586659,29,1,208000.0,Open,2020
Easymart,-74.3850463,40.397430299999996,10,2,458000.0,Open,2020
El Chevy Grocery,-74.07899300000001,40.705512,21,2,461000.0,Open,2020
Extra Savings Supermarket,-74.4520589,40.492168,20,8,1832000.0,Open,2020
Family Grocery,-74.2118078,40.770157700000006,18,3,728000.0,Open,2020
General Eight Brothers,-74.19743390000001,40.739258500000005,15,2,486000.0,Open,2020
Grab N Go Deli Grocery,-74.08463409999999,40.7113926,21,2,461000.0,Open,2020
Gro Mart,-74.0585037,40.7903213,43,2,461000.0,Open,2020
India Grocers,-74.3403181,40.5715854,26,2,458000.0,Open,2020
Inoa Food Market,-75.11031940000001,39.9370688,31,2,443000.0,Open,2020
Internation Mexican Groc,-74.0427725,40.266442100000006,9,2,458000.0,Open,2020
International Super Market,-74.2093809,40.089945,10,2,518000.0,Open,2020
Jasmine Grocery Store,-74.1638377,40.9103758,20,2,416000.0,Open,2020
Kosher Village LLC,-74.1993142,40.105167,10,2,518000.0,Open,2020
LA Ideal Supermarket,-74.19782370000001,40.6491384,24,1,241000.0,Open,2020
Lissette Supermarket,-74.1721054,40.910737,20,2,416000.0,Open,2020
Luna Grocery,-74.2320785,40.7868696,11,2,486000.0,Open,2020
M & B One Mini Market,-74.13110759999999,40.8691882,29,3,623000.0,Open,2020
G & S Supermarket,-74.21517370000001,40.675552200000006,25,3,721000.0,Closed,2020
Monegro Grocery,-74.0610083,40.710486700000004,32,2,461000.0,Closed,2020
Quick Fresh,-74.1871607,40.742533,15,2,486000.0,Closed,2020
76 Gas Station,-74.29828940000002,40.2936679,11,4,4420000.0,Open,2020
Babes Corner Store,-74.0749166,39.941312599999996,4,2,518000.0,Open,2020
Bowers Grocery,-74.0527873,40.748863899999996,49,2,461000.0,Open,2020
Bridge Street Svc Ctr,-75.0698298,40.5489559,0,2,353000.0,Open,2020
Elian Grocery,-74.22410009999999,40.7501527,15,2,486000.0,Open,2020
Glass Gardens,-74.08049759999999,40.91522020000001,24,2,505000.0,Open,2020
Health Aid Drug Pharmacy,-74.0490892,40.735947700000004,39,4,1440000.0,Open,2020
LA Economic Mini Market,-74.1561774,40.7441182,16,2,461000.0,Open,2020
Center Food Market,-75.1215397,39.9377326,31,2,443000.0,Open,2020
Lucky 7 Marlton Deli,-74.92128819999999,39.89530379999999,13,2,473000.0,Closed,2020
Caba Grocery Inc,-74.2715073,40.5040975,12,2,458000.0,Open,2020
Country Farm,-74.3186249,40.5725659,21,1,229000.0,Open,2020
Country Farm Food Store,-74.72527099999999,39.4569861,2,1,265000.0,Open,2020
D G's Place,-74.20669740000001,40.81608129999999,19,3,728000.0,Open,2020
E Z Stop,-74.5722102,41.139104100000004,5,8,818000.0,Open,2020
Family Grocery,-74.231941,40.738074700000006,22,2,486000.0,Open,2020
Hometown Market Forked River,-74.2018365,39.8231429,3,7,1810000.0,Open,2020
Izucar Deli & Grocery,-74.11657,40.866200899999995,29,1,208000.0,Open,2020
J N R Grocery Corp,-74.4048366,40.817943400000004,15,1,272000.0,Open,2020
K F Trucking,-74.2819361,40.656286,32,10,2533000.0,Open,2020
Long Branch Convenience Stores,-74.000013,40.2997592,7,2,458000.0,Open,2020
Food Express Flemington Nj,-74.8567015,40.5218251,4,1,58000.0,Closed,2020
Minit Mart,-74.36041290000001,40.4600385,12,2,458000.0,Open,2020
A D Foods,-74.02718929999999,40.2143443,8,3,687000.0,Open,2020
A R Supermarket,-74.2660521,40.5127979,12,1,229000.0,Open,2020
Andeliz Food Market,-75.0213181,39.480042600000004,8,3,716000.0,Open,2020
Associated Supermarket,-74.16310820000001,40.9145637,20,2,416000.0,Open,2020
Associated Supermarket,-75.0579205,39.962915100000004,27,2,443000.0,Open,2020
Big John's Grocery Store,-74.17441590000001,40.7523527,17,2,486000.0,Open,2020
Compare Foods,-74.1245007,40.862218299999995,29,85,17643000.0,Open,2020
Country Farm,-74.3521989,39.9463042,3,2,518000.0,Open,2020
D & Y Convenience Store,-74.2450314,40.884353499999996,19,2,416000.0,Open,2020
Gateway Of India Store,-74.6412603,40.3002179,8,3,704000.0,Open,2020
George Street Corner & Grocery,-74.2239479,40.780286,16,2,486000.0,Open,2020
Hackensack Market,-74.044249,40.89261079999999,23,30,7571000.0,Open,2020
Happy Day Convenience Store,-74.4282661,40.6213107,17,5,1146000.0,Open,2020
KB'S African Market,-74.0431053,40.8937351,23,2,505000.0,Open,2020
Krauser's Food Store,-74.139066,40.8874448,29,2,416000.0,Open,2020
LA Mia Stop I,-74.1326078,40.8622566,29,2,416000.0,Open,2020
LA Paloma,-74.1705345,40.72160170000001,22,2,486000.0,Open,2020
Latino Mini Market,-74.53188670000002,40.5618028,8,2,459000.0,Open,2020
A & P Food Store,-74.2877577,40.5660513,16,99,22662000.0,Closed,2020
21st Avenue Deli Grocery,-74.1608825,40.907186100000004,20,2,110000.0,Open,2020
A & LP ITALIAN Food Ctr,-74.8025037,39.0003751,7,10,4082000.0,Open,2020
Al Madins Supermarket LLC,-74.192839,40.920271,17,2,416000.0,Open,2020
Al Paso Food Ctr,-74.0336675,40.7655811,55,2,461000.0,Open,2020
Alexca Grocery Deli Inc,-74.2018823,40.708465999999994,24,2,486000.0,Open,2020
Ando Jersey City West Indian,-74.0766199,40.7262427,39,2,461000.0,Open,2020
Ans LLC,-74.038208,40.714413799999996,48,2,361000.0,Open,2020
Atlantic Tire & Towing,-74.6336886,40.862813200000005,7,3,3777000.0,Open,2020
Bautista Grocery,-74.81495720000001,38.98827,7,1,409000.0,Open,2020
Bergen Grocery Store Corp,-74.07757209999998,40.7172513,32,1,231000.0,Open,2020
Better Quality Convenience Str,-74.2262094,40.7587128,15,3,179000.0,Open,2020
Bisomo Super Market Stop,-74.24903,40.758778,16,3,728000.0,Open,2020
Checo Supermarket,-73.995272,40.81544,55,2,505000.0,Open,2020
Clarissas Supermarket Inc,-74.0751973,40.7153035,32,3,692000.0,Open,2020
Clark Commons LLC,-74.3052213,40.631499700000006,23,4,283000.0,Open,2020
Corner News,-74.04160209999999,40.76114260000001,55,1,231000.0,Open,2020
Country Farms,-74.9976303,39.5535443,0,3,476000.0,Open,2020
Country Farms,-74.04768370000001,40.0841927,8,1,259000.0,Open,2020
E Z Market,-74.173689,40.7424929,17,6,1456000.0,Open,2020
Edison Oil Corp,-74.3772468,40.5328766,22,3,4018000.0,Open,2020
Englishtown Liquors-Convience,-74.3581746,40.295725899999994,11,4,1157000.0,Open,2020
Family Supermarket,-74.73817729999999,40.208830999999996,8,2,469000.0,Open,2020
Five Corners,-74.0315152,40.9918442,15,1,253000.0,Open,2020
Food Barn,-74.61913559999999,41.205375700000005,1,9,2235000.0,Open,2020
Food Mart,-74.44727320000001,40.446709600000005,13,3,687000.0,Open,2020
Foodzon Corp,-74.22559559999999,40.7055618,27,2,327000.0,Open,2020
Four Seasons Thai Cuisine,-74.42219720000001,40.539828899999996,17,5,1145000.0,Open,2020
Freddy's Corner,-74.1996581,40.8937887,19,1,338000.0,Open,2020
Grier Ave Supermarket,-74.2237562,40.6451981,28,2,481000.0,Open,2020
Hoboken Mini Mart,-74.0293926,40.743279799999996,54,2,461000.0,Open,2020
Hummus Taza Mediterranean Mkt,-74.5599514,39.389058399999996,9,2,529000.0,Open,2020
Judy Supermarket,-74.2049959,40.7662975,18,2,486000.0,Open,2020
Juquila,-74.0765797,40.3472831,12,1,229000.0,Open,2020
Kings 99 Cents Officekings 99,-74.158726,40.90716,20,4,907000.0,Open,2020
LA Plaza,-75.024658,39.486468,8,1,239000.0,Open,2020
Lapalma Grocery Li,-74.203685,39.9683919,8,2,518000.0,Open,2020
Liberty Food Market,-74.288239,40.676952,31,4,961000.0,Open,2020
Livotis Old World Market,-74.22720679999999,40.400067799999995,12,3,368000.0,Open,2020
Los Tiburones Supermarket,-74.1985588,40.724888799999995,20,7,1699000.0,Open,2020
Fairway Market,-73.9813041,40.83943,40,2,505000.0,Open,2020
205 Market & Futons Inc,-74.1697547,40.916366700000005,18,2,416000.0,Open,2020
5 B Grocery & Deli,-74.07109,40.7323178,39,2,461000.0,Open,2020
7 Even Food Mart,-74.040269,40.751245700000005,49,2,461000.0,Open,2020
786 Food Store,-74.569417,40.906268700000005,8,3,793000.0,Open,2020
88 West Deli & Grocery,-74.1347824,40.074883899999996,9,7,1810000.0,Open,2020
911 Quick Stop,-74.22008520000001,40.7678373,15,3,728000.0,Open,2020
A & B Grocery,-74.0475792,40.744998100000004,49,1,231000.0,Open,2020
A & G Minimarket,-74.1390035,40.8640865,29,2,416000.0,Open,2020
A Seabra Foods,-74.269834,40.6771955,29,2,481000.0,Open,2020
Acoreana Grocery Store,-74.18370949999999,40.652956700000004,24,3,721000.0,Open,2020
Agro Foods,-74.8227448,40.830519,4,4,1057000.0,Open,2020
Akisha Food Mart,-74.2733868,40.6070753,25,2,481000.0,Open,2020
Alanric Food Distributors Inc,-75.2068821,39.8364501,13,2,318000.0,Open,2020
Aldo Food Market,-74.2193156,40.7679615,18,3,728000.0,Open,2020
Alexandra Food Ctr,-74.16947950000001,40.7669137,17,5,1214000.0,Open,2020
All Food & Candy,-74.29841479999999,40.8742352,7,4,7660000.0,Open,2020
Alma Food Group LLC,-74.1618194,40.9220684,20,2,416000.0,Open,2020
Alsalm Market LLC,-74.1541132,40.88901920000001,29,2,416000.0,Open,2020
Amasuper Market,-74.2028157,40.65832929999999,25,10,2087000.0,Open,2020
Amboy Deli Grocery,-74.281409,40.5087717,12,3,687000.0,Open,2020
Amboy Food Liquor & News,-74.2798316,40.4834925,9,6,1374000.0,Open,2020
American Pinoy Food,-74.1753964,40.89027279999999,27,2,416000.0,Open,2020
Amish Marketplace Inc,-74.0435311,40.72049620000001,48,2,461000.0,Open,2020
AMY Grocery & Deli,-74.184269,40.932541,17,2,416000.0,Open,2020
Angel Mini Food Mart,-74.053754,40.751931899999995,49,2,461000.0,Open,2020
Anj Deli & Mini Market,-74.0469327,40.7617032,55,2,461000.0,Open,2020
Annapurna Indian Grocery,-74.0253677,40.8903969,23,1,253000.0,Open,2020
Apna Bazar,-74.51858840000001,40.3810764,8,10,2290000.0,Open,2020
Arlette Mexican Italian Market,-74.0263027,40.177071999999995,12,2,458000.0,Open,2020
Aroma Food LLC,-74.5280457,40.440758,11,2,458000.0,Open,2020
Asafo African Market,-74.0414415,40.8875594,23,1,253000.0,Open,2020
Asian American Food Mart,-73.99788840000001,40.9286691,20,2,505000.0,Open,2020
Asian Food Ctr Of Route 22,-74.4511991,40.6193606,17,40,9166000.0,Open,2020
Asian Food Market,-74.095239,40.7204276,32,2,461000.0,Open,2020
Asian Food Markets,-74.5941073,40.336799400000004,8,40,9157000.0,Open,2020
Asian Food Markets Corporate,-74.4138844,40.561842600000006,24,2,458000.0,Open,2020
Aster Market Commercial,-74.2644245,40.9158412,12,2,416000.0,Open,2020
Atco Food Co,-74.856607,39.7750906,3,4,886000.0,Open,2020
Athenia Food Mart,-74.1512691,40.8600656,27,3,623000.0,Open,2020
Axess Market,-74.0722373,40.7785344,43,2,461000.0,Open,2020
B J's Country Store & Deli,-74.8600563,39.9815909,15,3,709000.0,Open,2020
B54 Enterprises LLC,-74.05034570000001,40.2866177,10,3,687000.0,Open,2020
Babco Foods Intl,-74.5912015,40.5721451,9,2,459000.0,Open,2020
Basics & Smoke Shop,-74.44254000000001,40.352741200000004,2,2,458000.0,Open,2020
Benne's Tire & Auto Ctr,-75.2513926,39.827055200000004,7,4,3952000.0,Open,2020
Bergenline Supermarket Inc,-74.0059122,40.803369200000006,55,6,1383000.0,Open,2020
Bhavani Cash & Carry,-74.51286590000001,40.5844655,17,3,1779000.0,Open,2020
Biedronka,-74.27175940000001,40.62769960000001,28,2,481000.0,Open,2020
Bk Fort Lee,-73.97965119999999,40.8456691,40,6,1515000.0,Open,2020
Bombay Foods Inc,-74.2019495,39.966765,8,1,259000.0,Open,2020
Bombolom Liquors Inc,-74.1539526,40.9312239,19,2,676000.0,Open,2020
Bongo African Grocery,-74.42734499999999,39.36168,3,2,529000.0,Open,2020
Boulevard Food Store,-73.984813,40.84768,40,2,505000.0,Open,2020
Brooklawn Food Market,-75.1188494,39.879692299999995,27,2,443000.0,Open,2020
Brother N Law Deli & Grocery,-74.7728319,40.230779999999996,6,3,704000.0,Open,2020
Brother's Supermarket,-74.2793003,40.509836299999996,12,2,458000.0,Open,2020
Brothers Grocery,-122.2542665,37.817631799999994,17,2,486000.0,Open,2020
Bubushka's Deli,-74.3220417,40.775105700000005,12,4,971000.0,Open,2020
Busy Bee Foods,-74.7557203,41.0642375,3,5,1242000.0,Open,2020
C & M Mini Market,-74.0670873,40.7317774,39,2,461000.0,Open,2020
Canada Dry,-74.1363976,40.1806685,1,3,687000.0,Open,2020
Cariben Deli Grocery,-74.75023440000001,40.2124801,8,3,704000.0,Open,2020
Carmillo Mini Market,-74.182689,40.9226479,18,2,416000.0,Open,2020
Catered Cuisine Of Pennington,-74.7978876,40.326287799999996,3,2,469000.0,Open,2020
Center Convenience Food,-74.0315729,40.993011100000004,15,3,758000.0,Open,2020
Central Food Market-Camden,-75.1215397,39.9377326,31,2,443000.0,Open,2020
Chairman Asian Food Mart Inc,-74.0659744,40.7227393,32,2,461000.0,Open,2020
Chancellor Food Market,-74.2321018,40.7142052,26,2,486000.0,Open,2020
Cheap Food Market,-74.21030879999999,40.72744229999999,20,2,486000.0,Open,2020
Chef's Fine Food,-74.3056338,40.7113709,22,2,481000.0,Open,2020
Chen's Harrison Supermarket,-74.1490672,40.7474456,16,2,461000.0,Open,2020
Chestnut Deli & Grocery,-74.74707190000001,40.2134809,8,3,704000.0,Open,2020
Chiko's Grocery & Deli,-74.059214,40.713534,32,2,461000.0,Open,2020
Choice Food Store,-74.2367783,40.4492549,11,2,458000.0,Open,2020
Cigare Food Market,-74.044303,40.7583183,55,2,461000.0,Open,2020
Citit Mini Market LLC,-74.1080982,40.869061200000004,30,2,505000.0,Open,2020
Clark Lunch Box,-74.3151635,40.628190100000005,23,2,481000.0,Open,2020
Clement Pappas & Co Inc,-75.4434855,39.7043683,3,630,190679000.0,Open,2020
Cliffside Park Marketplace Inc,-73.98536740000002,40.830121500000004,56,2,505000.0,Open,2020
Coffee & Kitchen,-74.5585488,40.5779912,8,2,459000.0,Open,2020
Commercial Mexicana LLC,-74.81778100000001,38.989477,7,5,2041000.0,Open,2020
Compare Foods,-74.0347401,40.7646297,55,5,1152000.0,Open,2020
